YEAR,MONTH,mean_TMAX,mean_TMIN,mean_SNWD,max_SNWD,mean_PRCP,sum_PRCP,below_0_days,snowy_days,rainy_days,dry_days
1993,12,5.119354838709677,0.8387096774193549,19.032258064516128,120.0,3.4387096774193546,106.6,1,9,18,4
1994,1,5.16774193548387,0.9838709677419355,1.935483870967742,40.0,2.454838709677419,76.1,1,2,21,8
1994,2,2.3642857142857143,-3.5785714285714287,6.785714285714286,40.0,0.275,7.7,8,6,6,16
1994,3,9.635483870967741,2.5258064516129033,0.967741935483871,20.0,2.8483870967741933,88.3,0,0,0,0
1994,4,14.676666666666668,4.303333333333333,0.0,0.0,2.39,71.7,0,0,0,0
1994,5,18.54516129032258,8.219354838709679,0.0,0.0,2.4612903225806453,76.3,0,0,0,0
1994,6,21.34333333333333,10.873333333333333,0.0,0.0,2.36,70.8,0,0,0,0
1994,7,28.883870967741935,16.16774193548387,0.0,0.0,1.335483870967742,41.4,0,0,0,0
1994,8,23.66774193548387,13.803225806451612,0.0,0.0,4.035483870967742,125.1,0,0,0,0
1994,9,17.353333333333335,10.613333333333333,0.0,0.0,2.2199999999999998,66.6,0,0,0,0
1994,10,12.083870967741936,3.8,0.0,0.0,1.0838709677419356,33.6,0,0,0,0
1994,11,9.139999999999999,3.79,0.0,0.0,1.1366666666666667,34.1,0,0,0,0
1994,12,5.941935483870967,1.006451612903226,0.0,0.0,1.6516129032258065,51.2,2,0,16,15
1995,1,2.735483870967742,-2.490322580645161,42.25806451612903,130.0,1.9161290322580644,59.4,5,20,9,2
1995,2,7.95,1.1107142857142858,0.7142857142857143,20.0,2.232142857142857,62.5,0,1,20,7
1995,3,8.0,-0.16129032258064516,3.225806451612903,70.0,1.6935483870967742,52.5,0,0,0,0
1995,4,13.68,4.12,0.0,0.0,1.2766666666666666,38.3,0,0,0,0
1995,5,18.606451612903225,7.854838709677419,0.0,0.0,1.435483870967742,44.5,0,0,0,0
1995,6,19.90666666666667,10.55,0.0,0.0,2.996666666666667,89.9,0,0,0,0
1995,7,27.112903225806452,15.706451612903226,0.0,0.0,1.1161290322580646,34.6,0,0,0,0
1995,8,25.95483870967742,14.096774193548388,0.0,0.0,1.7645161290322582,54.7,0,0,0,0
1995,9,18.183333333333334,10.35,0.0,0.0,2.3,69.0,0,0,0,0
1995,10,16.387096774193548,8.148387096774194,0.0,0.0,0.27419354838709675,8.5,0,0,0,0
1995,11,4.943333333333333,-0.4233333333333334,11.0,60.0,1.7766666666666666,53.3,1,0,0,0
1995,12,-1.3419354838709676,-4.961290322580646,27.096774193548388,110.0,0.996774193548387,30.9,18,25,3,3
1996,1,-2.1548387096774193,-6.516129032258065,8.387096774193548,30.0,0.00967741935483871,0.3,23,9,0,22
1996,2,0.44482758620689655,-6.362068965517241,48.96551724137931,140.0,1.2413793103448276,36.0,14,21,4,4
1996,3,4.590322580645162,-2.2516129032258063,3.5483870967741935,20.0,0.5645161290322581,17.5,2,0,0,0
1996,4,15.853333333333333,3.7800000000000002,1.0,20.0,0.43,12.9,0,0,0,0
1996,5,16.393548387096775,7.809677419354839,0.0,0.0,2.851612903225807,88.4,0,0,0,0
1996,6,21.566666666666666,11.446666666666665,0.0,0.0,1.01,30.299999999999997,0,0,0,0
1996,7,21.083870967741937,11.87741935483871,0.0,0.0,2.164516129032258,67.1,0,0,0,0
1996,8,24.470967741935485,13.832258064516129,0.0,0.0,1.2096774193548387,37.5,0,0,0,0
1996,9,15.963333333333333,7.77,0.0,0.0,1.2,36.0,0,0,0,0
1996,10,13.545161290322582,6.419354838709677,0.0,0.0,1.8096774193548388,56.1,0,0,0,0
1996,11,7.163333333333333,2.566666666666667,5.666666666666667,110.0,1.2266666666666666,36.8,0,0,0,0
1996,12,-0.6064516129032257,-5.051612903225807,7.096774193548387,70.0,0.4129032258064516,12.8,13,4,4,23
1997,1,-0.067741935483871,-5.112903225806452,21.29032258064516,50.0,0.19677419354838707,6.1,12,19,6,6
1997,2,7.514285714285714,0.43571428571428567,0.0,0.0,2.396428571428572,67.10000000000001,0,0,13,15
1997,3,10.009677419354839,1.3096774193548388,0.967741935483871,20.0,0.6709677419354839,20.8,0,0,0,0
1997,4,11.993333333333334,1.9066666666666667,0.0,0.0,0.9866666666666667,29.6,0,0,0,0
1997,5,19.258064516129032,8.558064516129033,0.0,0.0,1.8064516129032258,56.0,0,0,0,0
1997,6,22.96333333333333,11.746666666666668,0.0,0.0,0.8766666666666667,26.3,0,0,0,0
1997,7,24.425806451612903,13.990322580645161,0.0,0.0,3.103225806451613,96.2,0,0,0,0
1997,8,28.03548387096774,15.919354838709678,0.0,0.0,0.932258064516129,28.9,0,0,0,0
1997,9,20.476666666666667,9.906666666666666,0.0,0.0,0.8699999999999999,26.099999999999998,0,0,0,0
1997,10,12.570967741935483,4.670967741935484,0.0,0.0,1.135483870967742,35.2,0,0,0,0
1997,11,5.706666666666666,0.9100000000000001,0.0,0.0,0.56,16.8,1,0,0,0
1997,12,3.6580645161290324,-0.48387096774193555,0.3225806451612903,10.0,2.3096774193548386,71.6,5,1,21,9
1998,1,5.503225806451613,0.24193548387096775,4.838709677419355,40.0,1.506451612903226,46.7,3,7,14,10
1998,2,8.832142857142857,2.2964285714285713,6.071428571428571,70.0,0.4785714285714286,13.4,2,3,10,15
1998,3,9.01290322580645,0.7354838709677419,0.0,0.0,1.635483870967742,50.7,0,0,0,0
1998,4,14.916666666666666,5.806666666666667,0.0,0.0,1.3533333333333333,40.6,0,0,0,0
1998,5,21.37741935483871,9.709677419354838,0.0,0.0,0.8129032258064517,25.200000000000003,0,0,0,0
1998,6,22.853333333333335,12.953333333333335,0.0,0.0,1.99,59.7,0,0,0,0
1998,7,22.293548387096774,12.874193548387098,0.0,0.0,1.9,58.9,0,0,0,0
1998,8,22.993548387096773,12.725806451612904,0.0,0.0,1.467741935483871,45.5,0,0,0,0
1998,9,18.076666666666664,10.646666666666667,0.0,0.0,2.3433333333333333,70.3,0,0,0,0
1998,10,11.51290322580645,5.606451612903226,0.0,0.0,3.632258064516129,112.60000000000001,0,0,0,0
1998,11,3.56,-0.86,3.0,20.0,1.2033333333333334,36.1,7,0,0,0
